,STNCode,Name of Monitoring Location,Type of Water Body,State Name,Temperature Min⁰C,Temperature Max⁰C,Dissolved Oxygen(mg/L)Min,Dissolved Oxygen(mg/L)Max,pH Min,pH Max,Conductivity(μmhos/cm)Min,Conductivity(μmhos/cm)Max,BOD(mg/L)Min,BOD(mg/L)Max,NitrateN+NitriteN(mg/L)Min,NitrateN+NitriteN(mg/L)Max,FecalColiform(MPN/100ml)Min,FecalColiform(MPN/100ml)Max,TotalColiform(MPN/100ml)Min,TotalColiform(MPN/100ml)Max,Year
736,4537.0,CHINNAKURCHI KERE,LAKE,KARNATAKA,25.0,25.1,4.8,7.4,6.5,7.8,208.0,521.0,2.0,10.0,0.3,2.2,23.0,46000.0,24000.0,350000.0,2021
737,4520.0,CHINNAPANHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,2.1,4.8,6.5,8.5,671.0,1238.0,6.0,36.0,1.5,3.6,4000.0,79000.0,24000.0,540000.0,2021
738,3584.0,DALAVAI LAKE,LAKE,KARNATAKA,21.0,26.0,0.3,3.6,7.1,8.5,725.0,1168.0,8.0,14.0,2.1,4.9,2100.0,3300.0,7000.0,12000.0,2021
739,4521.0,DEVARABEESANAHALLI LAKE,LAKE,KARNATAKA,21.0,25.0,2.1,6.6,6.5,7.6,425.0,1336.0,3.0,30.0,1.1,9.4,4000.0,14000.0,24000.0,160000.0,2021
740,3645.0,DEVARAYASAMUDRA LAKE,LAKE,KARNATAKA,25.0,25.0,3.4,6.6,6.1,8.0,185.0,1114.0,3.0,8.0,0.3,9.79,4000.0,120000.0,24000.0,1600000.0,2021
741,4539.0,DODDABIDARAKALLU LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,5.1,6.3,7.4,974.0,1737.0,9.0,375.0,1.2,8.0,3300.0,2300000000.0,24000.0,2400000000.0,2021
742,4094.0,"GANGONDANA HALLI LAKE, BENGALURU
NORTH",LAKE,KARNATAKA,25.0,25.0,0.3,6.0,6.0,7.5,359.0,3010.0,5.0,203.0,0.7,13.0,4600.0,94000000.0,35000.0,540000000.0,2021
743,4518.0,GARUDACHARPALYA LAKE,LAKE,KARNATAKA,25.0,25.0,4.0,6.2,6.5,7.6,325.0,1769.0,4.0,15.0,0.5,4.5,2300.0,94000.0,24000.0,540000.0,2021
744,3613.0,GOTTIGERE LAKE,LAKE,KARNATAKA,25.0,25.0,2.0,7.1,6.4,8.4,221.0,1453.0,4.0,42.0,0.6,3.6,2300.0,46000.0,24000.0,350000.0,2021
745,3654.0,GOTTIGERE LAKE,LAKE,KARNATAKA,25.0,26.0,2.1,6.8,6.1,7.1,240.0,2720.0,3.0,34.0,0.3,8.8,4000.0,120000.0,24000.0,920000.0,2021
746,4535.0,GUBBALAL KERE,LAKE,KARNATAKA,25.0,25.0,4.8,6.4,6.5,7.7,247.0,371.0,3.0,11.0,0.4,0.8,1500.0,15000.0,16000.0,160000.0,2021
747,3621.0,HARALAKUNTE LAKE,LAKE,KARNATAKA,25.0,25.0,1.2,5.9,6.5,8.4,812.0,1282.0,4.0,30.0,0.8,5.3,3300.0,23000.0,24000.0,240000.0,2021
748,1446.0,"HEBALLA VALLEY LAKE AT D/S ROAD
BRIDGE NR. MANDYA,",LAKE,KARNATAKA,22.0,29.0,5.2,5.8,7.5,8.5,386.0,655.0,3.5,4.8,1.8,6.0,240.0,790.0,2200.0,3800.0,2021
749,3582.0,HEBBAL LAKE,LAKE,KARNATAKA,19.0,25.0,4.4,6.3,7.5,9.0,986.0,1549.0,3.5,7.4,2.3,8.1,910.0,2600.0,5800.0,7000.0,2021
750,3625.0,HEBBAL LAKE,LAKE,KARNATAKA,25.0,25.0,3.2,6.9,6.4,7.4,303.0,974.0,3.0,16.0,0.9,4.0,4000.0,480000.0,35000.0,3500000.0,2021
751,4536.0,HOSAKEREHALLI LAKE,LAKE,KARNATAKA,25.0,25.1,0.3,6.0,6.5,7.0,550.0,1576.0,5.0,78.0,0.7,4.5,3300.0,700000.0,24000.0,3500000.0,2021
752,3617.0,HULIMAVU LAKE,LAKE,KARNATAKA,25.0,25.0,3.1,7.2,6.9,7.9,217.0,1466.0,3.0,10.0,1.0,5.2,3300.0,17000.0,24000.0,160000.0,2021
753,3609.0,IBBALUR LAKE,LAKE,KARNATAKA,25.0,25.0,2.0,6.4,6.5,7.4,206.0,738.0,4.0,16.0,0.5,3.4,4600.0,330000.0,35000.0,2400000.0,2021
754,4546.0,JAKKSANDRA LAKE,LAKE,KARNATAKA,25.0,25.0,1.0,6.3,6.5,7.4,521.0,1017.0,3.0,35.0,1.0,4.2,2300.0,63000.0,24000.0,540000.0,2021
755,3627.0,JAKKUR LAKE,LAKE,KARNATAKA,25.0,25.0,2.8,6.1,6.5,8.2,447.0,1323.0,3.0,13.0,1.27,4.7,2300.0,700000.0,24000.0,16000000.0,2021
756,4097.0,"KACHOHALLI LAKE, KACHOHALLI,
BENGALURU NORTH",LAKE,KARNATAKA,25.0,25.0,0.3,5.5,6.3,7.6,286.0,2280.0,6.0,124.0,0.6,19.0,3300.0,480000.0,24000.0,3500000.0,2021
757,3611.0,KAIKONDANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,7.2,6.6,7.7,629.0,1449.0,3.0,27.0,0.93,6.0,2200.0,1700000.0,24000.0,16000000.0,2021
758,3616.0,KALENA AGRAHARA LAKE,LAKE,KARNATAKA,25.0,25.0,4.1,7.2,6.5,8.4,424.0,1304.0,3.0,12.0,1.0,5.3,3300.0,23000.0,24000.0,240000.0,2021
759,4540.0,KAMMGONDANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,2.3,6.8,6.5,7.5,180.0,2116.0,3.0,12.0,0.3,4.0,4900.0,130000.0,24000.0,1600000.0,2021
760,3601.0,KARIHOBANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,6.1,6.5,7.4,827.0,2860.0,3.0,80.0,1.7,7.03,4800.0,48000000.0,35000.0,350000000.0,2021
761,4529.0,KASAVANAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,4.6,7.1,6.7,7.0,210.0,853.0,4.0,6.0,1.0,5.0,4600.0,46000.0,35000.0,350000.0,2021
762,3591.0,KEMPAMBUDHI LAKE,LAKE,KARNATAKA,25.0,25.0,4.3,6.8,6.5,8.5,299.0,787.0,3.0,14.0,0.88,2.3,2300.0,140000.0,24000.0,1600000.0,2021
763,3680.0,KILLA LAKE,LAKE,KARNATAKA,21.0,33.0,4.6,10.0,7.0,8.8,332.0,692.0,1.3,6.4,0.3,4.7,920.0,920.0,1600.0,1600.0,2021
764,4543.0,KODI SINGASANDRA LAKE,LAKE,KARNATAKA,25.0,25.0,2.7,6.9,6.5,8.0,488.0,1253.0,3.0,20.0,0.3,6.8,2300.0,46000.0,24000.0,350000.0,2021
765,4544.0,KOTHUNURU LAKE,LAKE,KARNATAKA,25.0,25.0,3.0,6.2,6.6,7.6,369.0,1345.0,4.0,34.0,0.5,4.0,2700.0,14000.0,24000.0,160000.0,2021
766,4517.0,KOWDHENAHALLI LAKE,LAKE,KARNATAKA,25.0,25.1,0.3,6.5,6.5,8.3,313.0,3370.0,5.0,54.0,0.3,8.09,2600.0,330000.0,24000.0,2400000.0,2021
767,3583.0,KUKKARAHALLI LAKE,LAKE,KARNATAKA,21.0,25.0,5.0,6.8,7.1,9.0,495.0,770.0,2.7,4.4,1.0,3.1,830.0,1400.0,4600.0,6300.0,2021
768,4516.0,KUNDALAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,3.0,6.1,6.8,7.8,725.0,1299.0,4.0,17.0,0.81,15.0,460.0,94000.0,3500.0,540000.0,2021
769,3586.0,LIMBHABUDI LAKE,LAKE,KARNATAKA,20.0,26.0,4.6,6.0,7.3,8.8,564.0,850.0,3.5,5.2,1.5,3.1,780.0,1700.0,5800.0,8400.0,2021
770,4538.0,MACHOHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,6.4,6.3,7.6,385.0,4200.0,3.0,145.0,0.6,11.0,3300.0,1200000.0,24000.0,9200000.0,2021
771,3644.0,MULBHAGAL LAKE,LAKE,KARNATAKA,25.0,25.0,1.2,5.4,6.8,8.2,647.0,2009.0,4.0,78.0,1.1,6.0,3300.0,63000.0,24000.0,540000.0,2021
772,4523.0,NALLURAHALLI LAKE,LAKE,KARNATAKA,24.0,25.0,3.6,6.5,6.5,6.7,374.0,820.0,3.0,10.0,1.2,3.0,3900.0,7000.0,24000.0,54000.0,2021
773,3646.0,NARASAPURA LAKE,LAKE,KARNATAKA,25.0,25.0,4.1,6.2,6.9,8.0,543.0,1021.0,3.0,10.0,0.3,7.75,3300.0,130000.0,24000.0,920000.0,2021
774,4509.0,NARASIPURA LAKE,LAKE,KARNATAKA,25.0,25.0,1.1,7.1,6.5,7.8,304.0,821.0,3.0,34.0,0.44,3.2,3400.0,7000000.0,24000.0,92000000.0,2021
775,3685.0,NAVALOORU LAKE,LAKE,KARNATAKA,24.0,26.0,6.5,6.8,7.4,8.0,810.0,1070.0,3.4,3.9,0.92,1.22,26.0,52.0,109.0,165.0,2021
776,4505.0,NELAMANGALA LAKE,LAKE,KARNATAKA,25.0,25.0,0.8,6.3,6.5,7.6,422.0,2120.0,4.0,46.0,1.22,7.6,4600.0,34000.0,35000.0,240000.0,2021
777,3620.0,PARAPPANA AGRAHARA LAKE,LAKE,KARNATAKA,25.0,25.0,1.8,6.5,6.5,8.0,207.0,1297.0,5.0,38.0,0.3,7.9,2300.0,1100000.0,24000.0,9200000.0,2021
778,4524.0,PATTANDUR AGARAHARA,LAKE,KARNATAKA,25.0,25.0,0.3,6.8,6.5,8.2,346.0,741.0,4.0,32.0,0.5,2.8,330.0,63000.0,9200.0,540000.0,2021
779,3624.0,PUTTENAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,3.0,6.3,6.6,7.7,459.0,1173.0,3.0,22.0,1.1,2.57,3300.0,94000.0,24000.0,540000.0,2021
780,3614.0,PUTTENAHALLI LAKE (S),LAKE,KARNATAKA,25.0,25.0,4.7,6.0,6.9,7.8,290.0,1233.0,3.0,11.0,1.1,3.0,4000.0,9400.0,35000.0,54000.0,2021
781,4510.0,RACHENAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,3.1,6.7,6.6,8.5,413.0,1236.0,4.0,23.0,0.47,4.6,3300.0,150000.0,24000.0,1600000.0,2021
782,4519.0,RAMPURA LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,4.2,6.6,7.4,1023.0,1480.0,9.0,93.0,0.9,6.0,3300.0,1700000.0,35000.0,9200000.0,2021
783,4514.0,SADRAMANGALA LAKE,LAKE,KARNATAKA,24.0,25.0,1.5,7.0,6.5,8.3,552.0,1027.0,4.0,35.0,1.4,10.0,3300.0,15000.0,24000.0,160000.0,2021
784,4504.0,SARAKKI LAKE,LAKE,KARNATAKA,25.0,25.0,4.9,7.1,6.9,8.2,415.0,783.0,3.0,9.0,0.3,5.0,3300.0,120000.0,24000.0,920000.0,2021
785,4525.0,SEETHARAM PALYA LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,5.9,7.1,8.7,512.0,3860.0,4.0,50.0,2.09,11.0,3300.0,63000.0,24000.0,540000.0,2021
786,3587.0,SHETTYKERE LAKE,LAKE,KARNATAKA,20.0,34.0,4.3,6.6,6.9,8.9,583.0,1028.0,3.0,6.0,1.8,3.6,700.0,2200.0,4700.0,7000.0,2021
787,4508.0,SINGAPURA LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,5.2,6.5,7.2,886.0,1374.0,5.0,47.0,0.3,5.9,4800.0,790000.0,35000.0,5400000.0,2021
788,3618.0,SINGASANDRA LAKE,LAKE,KARNATAKA,25.0,25.0,1.1,7.0,6.5,7.6,562.0,1367.0,4.0,36.0,0.5,6.0,4300.0,130000.0,35000.0,1600000.0,2021
789,3622.0,SOMASUNDRA PALYA LAKE,LAKE,KARNATAKA,25.0,25.0,2.8,6.9,6.6,7.6,216.0,1323.0,3.4,21.0,0.5,3.4,2300.0,140000.0,24000.0,920000.0,2021
790,4534.0,SOMPURA LAKE,LAKE,KARNATAKA,25.0,25.1,4.2,7.2,7.0,7.7,239.0,532.0,2.0,6.0,0.6,2.1,2300.0,110000.0,24000.0,920000.0,2021
791,4547.0,SWARANA KUNTE,LAKE,KARNATAKA,25.0,25.0,4.2,6.8,6.5,8.5,444.0,1320.0,3.0,9.0,0.5,3.0,2300.0,120000.0,24000.0,1600000.0,2021
792,3610.0,TUBRAHALLI LAKE,LAKE,KARNATAKA,25.0,25.0,0.3,4.8,6.7,8.1,1109.0,1593.0,7.0,81.0,0.4,3.0,9400.0,13000.0,54000.0,160000.0,2021
793,4533.0,ULLALU LAKE,LAKE,KARNATAKA,25.0,25.0,2.0,6.3,6.5,7.7,369.0,1561.0,3.0,15.0,0.58,25.0,3400.0,630000.0,24000.0,5400000.0,2021
794,3593.0,ULSOOR LAKE TEMPLE,LAKE,KARNATAKA,25.0,25.0,1.8,7.0,6.6,8.8,254.0,551.0,3.0,42.0,0.3,2.01,4000.0,700000.0,24000.0,3500000.0,2021
795,1388.0,"ULSOOR LAKE TRAINING CENTRE OF FISH
BREEDING,",LAKE,KARNATAKA,25.0,25.0,2.0,6.8,6.8,8.5,253.0,570.0,3.0,38.0,0.67,2.0,2300.0,490000.0,24000.0,2400000.0,2021
796,3608.0,VARTHUR LAKE,LAKE,KARNATAKA,25.0,26.0,0.3,4.8,6.5,7.7,798.0,1347.0,6.0,60.0,1.0,19.0,11000.0,1500000000.0,160000.0,1600000000.0,2021
797,4527.0,WHITEFIELD KERE,LAKE,KARNATAKA,24.0,25.0,0.3,6.9,6.6,8.4,496.0,889.0,4.0,62.0,0.3,13.4,3300.0,150000.0,24000.0,1600000.0,2021
798,3592.0,YEDIYUR LAKE,LAKE,KARNATAKA,25.0,25.0,4.1,7.1,6.5,8.2,201.0,334.0,3.0,18.0,0.6,2.4,4600.0,46000.0,24000.0,920000.0,2021
799,3585.0,YENNEHOLE LAKE,LAKE,KARNATAKA,21.0,33.0,1.0,3.9,7.0,8.5,742.0,1252.0,1.4,14.0,2.5,7.5,1300.0,4900.0,7900.0,14000.0,2021
800,3696.0,AIANAKERE TANK,TANK,KARNATAKA,23.0,32.0,3.1,7.2,8.0,8.3,654.0,1980.0,4.0,132.0,0.3,1.4,39.0,360.0,279.5,1400.0,2021
801,3629.0,ALLASANDRA TANK,TANK,KARNATAKA,25.0,25.0,4.0,6.4,6.5,8.4,421.0,1223.0,4.0,8.5,0.9,5.0,6300.0,11000000.0,54000.0,92000000.0,2021
802,4541.0,ALUR KERE,TANK,KARNATAKA,25.0,25.0,4.2,6.9,6.5,7.3,89.0,678.0,3.0,16.0,0.3,2.0,3300.0,49000.0,35000.0,240000.0,2021
803,3623.0,ANEKAL DODDAKERE TANK,TANK,KARNATAKA,25.0,25.0,0.3,7.3,6.6,8.0,414.0,3020.0,2.0,69.0,0.72,11.1,3300.0,15000.0,24000.0,160000.0,2021
804,3681.0,ANGOL MI TANK,TANK,KARNATAKA,21.0,33.0,0.3,8.0,6.6,9.5,293.0,584.0,3.7,57.0,0.32,5.46,1480.0,1840.0,3200.0,3200.0,2021
805,3638.0,ANNAYAPPA TANK,TANK,KARNATAKA,25.0,25.0,4.0,7.0,6.5,8.1,173.0,493.0,3.0,8.0,0.3,1.53,4100.0,46000.0,24000.0,540000.0,2021
806,3673.0,AVALI KERE,TANK,KARNATAKA,21.0,27.0,3.0,4.3,7.3,7.9,980.0,1930.0,3.8,6.4,0.7,1.3,130.0,930.0,1100.0,4900.0,2021
807,3675.0,B KATIHALLI KERE,TANK,KARNATAKA,21.0,27.0,5.4,6.7,7.4,7.9,290.0,450.0,2.0,2.4,0.3,0.3,110.0,140.0,920.0,1200.0,2021
808,3636.0,BANDEMATTA TANK,TANK,KARNATAKA,25.0,25.0,3.0,6.9,6.5,7.6,196.0,1268.0,5.0,18.0,0.4,3.23,6300.0,33000.0,54000.0,240000.0,2021
809,3664.0,BASAVANAHALLIKERE TANK,TANK,KARNATAKA,25.0,25.0,5.9,5.9,7.7,7.7,500.0,500.0,2.0,2.0,0.3,0.3,330.0,330.0,2200.0,2200.0,2021
810,3643.0,BEENNIGANAHALLI TANK,TANK,KARNATAKA,25.0,25.0,0.5,7.0,6.6,7.9,304.0,1079.0,3.0,24.0,0.73,2.7,3300.0,70000.0,24000.0,1600000.0,2021
811,3619.0,BEGUR TANK,TANK,KARNATAKA,25.0,25.0,4.1,6.5,6.4,7.5,426.0,1444.0,3.0,10.0,0.7,8.0,2700.0,110000.0,24000.0,920000.0,2021
812,3693.0,BHATHIKERE TANK,TANK,KARNATAKA,26.0,32.0,0.5,7.3,7.1,7.8,260.0,890.0,3.0,12.0,0.3,6.87,39.0,360.0,279.5,1400.0,2021
813,3651.0,BHEEMSANDRA TANK,TANK,KARNATAKA,25.0,25.0,1.0,6.2,6.7,7.4,740.0,1870.0,4.0,46.0,2.0,78.0,3300.0,110000.0,35000.0,920000.0,2021
814,3637.0,BYRAMANGALA TANK,TANK,KARNATAKA,25.0,25.0,2.2,6.1,6.8,7.7,821.0,1413.0,4.0,27.0,0.81,6.1,3300.0,120000.0,24000.0,920000.0,2021
815,3595.0,BYRASANDRA TANK,TANK,KARNATAKA,25.0,25.1,3.2,6.2,6.5,7.7,274.0,1223.0,3.0,14.0,0.94,4.3,4800.0,150000.0,35000.0,1600000.0,2021
816,4532.0,CHANDAPURA LAKE,TANK,KARNATAKA,25.0,25.0,0.3,5.0,6.7,7.4,1099.0,2309.0,6.0,42.0,1.0,27.0,2300.0,460000.0,24000.0,3500000.0,2021
817,3606.0,DASARAHALLI TANK,TANK,KARNATAKA,25.0,26.0,2.9,6.8,6.1,7.4,194.0,1120.0,2.0,14.0,0.51,2.5,3300.0,40000.0,13000.0,350000.0,2021
818,3634.0,DEVARAKERE TANK,TANK,KARNATAKA,25.0,25.0,3.0,7.3,6.5,7.6,271.0,2540.0,3.0,17.0,0.3,6.6,4700.0,94000.0,35000.0,920000.0,2021
819,3641.0,DHOREKERE TANK,TANK,KARNATAKA,25.0,25.0,0.3,6.3,6.5,7.4,237.0,1145.0,3.8,39.0,0.7,5.2,2300.0,120000.0,24000.0,920000.0,2021
820,3653.0,DODDAKERE TANK,TANK,KARNATAKA,25.0,26.0,4.8,7.2,6.5,7.3,155.0,406.0,3.0,6.0,0.3,1.0,2300.0,15000.0,24000.0,160000.0,2021
821,3604.0,DODDANAKUNDI TANK,TANK,KARNATAKA,25.0,25.0,3.3,6.1,6.5,7.8,574.0,2730.0,4.0,10.0,1.1,4.5,3300.0,49000.0,35000.0,240000.0,2021
822,4526.0,DYAVASANDRA TANK,TANK,KARNATAKA,25.0,25.0,4.0,6.8,6.3,7.9,236.0,775.0,2.0,9.0,0.6,3.0,3300.0,14000.0,24000.0,160000.0,2021
823,3666.0,GANIGARAHOSAHALLIKERE TANK,TANK,KARNATAKA,21.0,25.0,4.6,6.0,7.6,8.3,460.0,1180.0,2.0,3.2,0.3,0.4,140.0,320.0,1100.0,2100.0,2021
824,3676.0,GAVENAHALLIKERE,TANK,KARNATAKA,20.0,28.0,5.6,7.3,7.4,7.9,330.0,470.0,2.0,2.2,0.3,0.3,92.0,220.0,920.0,1400.0,2021
825,3671.0,HANUMANTHAPURAKATTE TANK,TANK,KARNATAKA,22.0,27.0,4.2,5.7,7.5,7.8,390.0,500.0,2.2,2.6,0.3,0.3,210.0,340.0,1700.0,2200.0,2021
826,3683.0,HEREKERE TANK,TANK,KARNATAKA,24.0,26.0,4.5,5.5,7.4,7.9,739.0,889.0,9.0,24.0,1.22,1.67,63.0,175.0,279.0,561.0,2021
827,3598.0,HEROHALLI TANK,TANK,KARNATAKA,25.0,25.0,0.3,6.3,6.2,7.4,321.0,1566.0,4.0,30.0,0.3,6.3,3400.0,46000.0,24000.0,350000.0,2021
828,3597.0,HESARAGHATTA TANK,TANK,KARNATAKA,25.0,25.0,4.8,6.6,5.4,8.1,123.0,702.0,2.0,7.0,0.3,2.4,4600.0,6300000.0,35000.0,54000000.0,2021
829,3559.0,HULLIGE TANK,TANK,KARNATAKA,24.0,29.0,6.9,7.5,7.4,8.4,312.0,1485.0,2.5,6.0,0.3,1.3,350.0,1400.0,1600.0,5400.0,2021
830,3660.0,HUNASINA KERE TANK,TANK,KARNATAKA,21.0,27.0,5.3,7.1,7.3,7.8,440.0,530.0,2.0,2.6,0.3,0.3,170.0,700.0,1200.0,3500.0,2021
831,3561.0,HUNDIKERE (KOPPAL) TANK,TANK,KARNATAKA,24.0,29.0,7.0,7.6,7.5,8.4,326.0,1458.0,3.0,6.0,0.3,0.3,350.0,1300.0,1600.0,5400.0,2021
832,3670.0,INORKATTE KERE,TANK,KARNATAKA,23.0,24.0,4.6,6.0,7.3,7.8,320.0,440.0,2.0,2.2,0.3,0.32,200.0,330.0,1700.0,2200.0,2021
833,3642.0,JIGANI TNAK,TANK,KARNATAKA,23.0,25.0,4.8,6.9,6.5,7.3,394.0,1543.0,2.0,20.0,1.0,4.0,2700.0,70000.0,24000.0,920000.0,2021
834,3663.0,JOLADAKATTE TANK,TANK,KARNATAKA,21.0,27.0,4.2,5.8,7.7,8.1,390.0,650.0,2.1,3.0,0.3,0.3,210.0,470.0,1400.0,3500.0,2021
835,3682.0,KAKATI POND,TANK,KARNATAKA,21.0,32.0,4.0,9.0,8.4,10.3,1180.0,3819.0,1.1,16.2,0.4,6.53,920.0,1840.0,1600.0,3200.0,2021
836,3607.0,KALKERE TANK,TANK,KARNATAKA,25.0,25.0,1.8,6.3,6.5,8.4,393.0,1201.0,4.0,25.0,0.4,5.3,3300.0,2800000.0,24000.0,16000000.0,2021
837,4530.0,KAMMASANDRA TANK,TANK,KARNATAKA,25.0,25.0,0.3,4.1,6.7,7.3,1237.0,2135.0,9.0,101.0,1.8,16.0,2100.0,12000000.0,24000.0,92000000.0,2021
838,3657.0,KANCHANAHALLI KOPPALU KERE,TANK,KARNATAKA,21.0,27.0,2.4,5.0,7.3,8.1,990.0,4300.0,3.4,6.8,0.5,1.9,110.0,700.0,920.0,4700.0,2021
839,3588.0,KARANJIKERE TANK,TANK,KARNATAKA,19.0,26.0,6.0,7.4,7.4,8.6,496.0,764.0,2.5,6.0,1.5,3.2,700.0,1100.0,4300.0,5800.0,2021
840,3684.0,KELEGERE TANK,TANK,KARNATAKA,23.0,26.0,6.7,7.4,7.5,8.2,447.0,592.0,3.2,4.1,0.62,0.88,32.0,79.0,212.0,290.0,2021
841,3639.0,KENGERI TANK,TANK,KARNATAKA,25.0,25.0,1.3,7.6,6.5,7.7,289.0,1389.0,3.0,40.0,0.59,6.3,3300.0,940000.0,24000.0,5400000.0,2021
842,4511.0,KOGILU KERE,TANK,KARNATAKA,25.0,25.0,3.1,7.2,6.5,8.3,407.0,1332.0,3.0,13.0,0.4,4.4,3300.0,6300000.0,35000.0,160000000.0,2021
843,3661.0,KOKKANAGHATTADODDAKERE TANK,TANK,KARNATAKA,22.0,27.0,3.6,6.9,7.7,8.8,500.0,2900.0,2.6,7.2,0.3,1.3,140.0,400.0,1100.0,2800.0,2021
844,3695.0,KONDAGGIKERE TANK,TANK,KARNATAKA,26.0,28.0,5.8,7.4,7.6,8.2,220.0,370.0,2.2,6.5,0.3,0.3,39.0,360.0,279.5,1400.0,2021
845,3662.0,KOUSHIKA KERE,TANK,KARNATAKA,21.0,27.0,5.7,7.3,7.3,7.8,450.0,540.0,1.8,2.3,0.3,0.3,93.0,220.0,920.0,1400.0,2021
846,3692.0,KUNDUVADAKERE TANK,TANK,KARNATAKA,27.0,27.0,6.9,6.9,8.0,8.0,330.0,330.0,2.3,2.3,1.1,1.1,39.0,360.0,279.5,1400.0,2021
847,3590.0,LALBAGH TANK,TANK,KARNATAKA,25.0,25.0,2.6,6.9,6.6,8.1,397.0,509.0,3.0,28.0,0.61,3.0,3100.0,49000.0,24000.0,540000.0,2021
848,3665.0,LINGAPPANAKATTE TANK,TANK,KARNATAKA,21.0,27.0,5.0,7.0,7.5,7.9,370.0,620.0,2.0,3.0,0.3,0.3,94.0,270.0,920.0,1700.0,2021
849,3599.0,MADAVARA TANK,TANK,KARNATAKA,25.0,25.0,3.4,6.6,6.2,7.6,213.0,1240.0,2.0,13.0,0.56,3.8,2300.0,460000.0,24000.0,3500000.0,2021
850,4503.0,MADHURE TANK,TANK,KARNATAKA,25.0,25.0,3.4,6.3,6.5,6.8,64.0,398.0,3.0,18.0,0.3,2.1,4900.0,11000000.0,24000.0,92000000.0,2021
851,3589.0,MADIWALA TANK,TANK,KARNATAKA,25.0,25.0,4.2,7.1,6.7,8.4,286.0,1402.0,3.0,10.0,1.03,4.3,2300.0,170000.0,24000.0,1600000.0,2021
852,3659.0,MAKANA KERE,TANK,KARNATAKA,21.0,27.0,1.9,3.0,7.3,8.0,740.0,1400.0,3.8,5.8,0.7,1.2,930.0,2600.0,7000.0,13000.0,2021
853,3635.0,MALATHAHALLI TANK,TANK,KARNATAKA,25.0,25.0,0.3,5.8,6.3,7.6,375.0,1898.0,4.0,38.0,1.6,7.8,4900.0,1100000.0,24000.0,9200000.0,2021
854,4092.0,"MANCHALAPUR TANK, MANCHALAPUR,
RAICHUR TQ & DIST",TANK,KARNATAKA,26.0,29.0,6.5,7.2,7.8,8.8,922.0,2385.0,6.0,18.0,0.3,2.27,7900.0,54000.0,35000.0,160000.0,2021
855,4501.0,MANCHANABALE DAM,TANK,KARNATAKA,25.0,25.0,3.3,7.0,6.6,8.3,643.0,1100.0,4.0,10.0,0.3,14.04,3300.0,33000.0,24000.0,350000.0,2021
856,4512.0,MANCHANABALE DAM,TANK,KARNATAKA,25.0,25.0,0.3,6.5,6.5,7.4,183.0,1733.0,8.0,174.0,0.8,45.0,4600.0,63000.0,35000.0,540000.0,2021
857,3697.0,MATTADAKERE TANK,TANK,KARNATAKA,24.0,29.5,4.2,8.4,7.2,8.4,770.0,920.0,5.0,34.0,0.3,3.0,39.0,360.0,279.5,1400.0,2021
858,3560.0,MAVENAKERE TANK,TANK,KARNATAKA,26.0,29.0,6.5,7.2,7.5,9.3,962.0,2156.0,7.0,30.0,0.3,0.36,14000.0,54000.0,54000.0,160000.0,2021
859,3650.0,MELEKOTE TANK,TANK,KARNATAKA,25.0,25.0,1.1,6.4,6.6,8.0,704.0,1397.0,3.0,53.0,1.0,6.3,4600.0,110000.0,35000.0,920000.0,2021
860,3648.0,MYDALA TANK,TANK,KARNATAKA,25.0,25.0,4.8,7.3,6.5,7.2,151.0,599.0,3.0,4.0,0.52,2.0,630.0,17000.0,5400.0,160000.0,2021
861,3626.0,NAGAVARA TANK,TANK,KARNATAKA,25.0,25.0,1.0,7.1,6.5,8.0,308.0,773.0,3.0,35.0,0.5,3.0,4000.0,79000000.0,24000.0,540000000.0,2021
862,3596.0,NAYANDANAHALLI TANK,TANK,KARNATAKA,25.0,25.1,0.3,6.0,6.1,8.0,211.0,1231.0,3.6,195.0,0.5,2.99,3300.0,700000.0,24000.0,3500000.0,2021
863,3686.0,NIRASAGARAKERE TANK,TANK,KARNATAKA,24.0,25.0,7.3,7.6,7.5,8.2,326.0,438.0,1.0,2.5,0.32,0.92,2.0,14.0,10.0,32.0,2021
864,3687.0,NUGGIKERE TANK,TANK,KARNATAKA,23.0,25.0,6.5,6.9,7.3,8.1,620.0,850.0,3.2,3.8,0.72,1.92,19.0,52.0,76.0,148.0,2021
865,3669.0,PEREMINAHALLI KERE,TANK,KARNATAKA,22.0,27.0,5.2,6.4,7.4,7.8,380.0,520.0,1.8,2.5,0.3,0.3,94.0,400.0,920.0,3300.0,2021
